Type,Field,Genotype,Block,Length,Width,Area,Weight
Triticum aestivum,Field_1,CV_2,III,6.61,3.21,15.9,38.75
Triticum aestivum,Field_1,CV_2,III,5.43,2.47,10.16,21.44
Triticum aestivum,Field_1,CV_2,III,6.16,2.78,12.53,28.27
Triticum aestivum,Field_1,CV_2,III,5.98,2.29,10.57,22.59
Triticum aestivum,Field_1,CV_2,III,6.26,3.35,15.93,38.84
Triticum aestivum,Field_1,CV_2,III,5.3,2.9,11.69,25.79
Triticum aestivum,Field_1,CV_2,III,5.18,2.43,9.3,19.06
Triticum aestivum,Field_1,CV_2,III,6.4,3.39,17.2,43.0
Triticum aestivum,Field_1,CV_2,III,6.55,3.05,14.37,33.89
Triticum aestivum,Field_1,CV_2,III,7.21,3.31,18.34,46.78
Triticum aestivum,Field_1,CV_2,III,6.13,2.95,13.39,30.86
Triticum aestivum,Field_1,CV_2,III,5.54,2.69,11.73,25.92
Triticum aestivum,Field_1,CV_2,III,6.45,3.24,16.08,39.32
Triticum aestivum,Field_1,CV_2,III,5.94,2.67,12.7,28.8
Triticum aestivum,Field_1,CV_2,III,6.11,2.93,13.53,31.3
Triticum aestivum,Field_1,CV_2,III,6.62,3.51,17.87,45.21
Triticum aestivum,Field_1,CV_2,III,6.64,3.68,18.23,46.42
Triticum aestivum,Field_1,CV_2,III,6.42,3.26,15.72,38.18
Triticum aestivum,Field_1,CV_2,III,6.07,2.85,12.48,28.14
Triticum aestivum,Field_1,CV_2,III,5.98,3.06,13.25,30.46
Triticum aestivum,Field_1,CV_2,III,6.42,3.17,15.61,37.81
Triticum aestivum,Field_1,CV_2,III,6.19,3.81,18.26,46.54
Triticum aestivum,Field_1,CV_2,III,5.52,2.74,11.1,24.1
Triticum aestivum,Field_1,CV_2,III,5.84,2.99,13.35,30.76
Triticum aestivum,Field_1,CV_2,III,7.15,3.99,22.41,60.99
Triticum aestivum,Field_1,CV_2,III,6.85,3.81,19.52,50.82
Triticum aestivum,Field_1,CV_2,III,6.49,3.98,19.64,51.22
Triticum aestivum,Field_1,CV_2,III,6.44,3.68,17.93,45.41
Triticum aestivum,Field_1,CV_2,III,6.08,3.2,15.42,37.22
Triticum aestivum,Field_1,CV_2,III,5.17,2.54,10.23,21.64
Triticum aestivum,Field_1,CV_2,III,6.42,3.13,15.47,37.36
Triticum aestivum,Field_1,CV_2,III,5.91,2.4,10.41,22.14
Triticum aestivum,Field_1,CV_2,III,6.08,3.2,15.4,37.13
Triticum aestivum,Field_1,CV_2,III,6.36,3.22,15.55,37.61
Triticum aestivum,Field_1,CV_2,III,5.83,3.53,14.82,35.31
Triticum aestivum,Field_1,CV_2,III,6.48,3.3,16.37,40.27
Triticum aestivum,Field_1,CV_2,III,5.76,3.32,15.21,36.54
Triticum aestivum,Field_1,CV_2,III,5.77,2.33,10.62,22.74
Triticum aestivum,Field_1,CV_2,III,6.62,3.47,17.86,45.18
Triticum aestivum,Field_1,CV_2,III,6.11,3.1,14.54,34.42
Triticum aestivum,Field_1,CV_2,III,6.55,3.52,17.64,44.44
Triticum aestivum,Field_1,CV_2,III,5.73,2.92,12.51,28.22
Triticum aestivum,Field_1,CV_2,III,5.8,3.2,13.49,31.19
Triticum aestivum,Field_1,CV_2,III,6.33,3.86,18.67,47.92
Triticum aestivum,Field_1,CV_2,III,5.98,2.49,11.0,23.82
Triticum aestivum,Field_1,CV_2,III,4.97,2.14,8.01,15.66
Triticum aestivum,Field_1,CV_2,III,6.55,2.84,14.16,33.23
Triticum aestivum,Field_1,CV_2,III,6.01,3.93,17.1,42.65
Triticum aestivum,Field_1,CV_2,III,5.98,3.47,16.12,39.46
Triticum aestivum,Field_1,CV_2,III,6.24,3.65,17.03,42.41
Triticum aestivum,Field_1,CV_2,III,6.14,2.49,11.09,24.08
Triticum aestivum,Field_1,CV_2,III,5.66,2.44,10.43,22.19
Triticum aestivum,Field_1,CV_2,III,6.35,2.71,12.79,29.07
Triticum aestivum,Field_1,CV_2,III,6.76,4.03,20.25,53.34
Triticum aestivum,Field_1,CV_2,III,6.37,3.4,17.48,43.91
Triticum aestivum,Field_1,CV_2,III,6.73,2.99,15.1,36.2
Triticum aestivum,Field_1,CV_2,III,6.28,2.91,13.94,32.58
Triticum aestivum,Field_1,CV_2,III,6.87,3.57,18.95,48.85
Triticum aestivum,Field_1,CV_2,III,5.95,2.66,11.88,26.36
Triticum aestivum,Field_1,CV_2,III,6.62,3.3,16.25,39.9
Triticum aestivum,Field_1,CV_2,III,6.28,3.75,18.14,46.13
Triticum aestivum,Field_1,CV_2,III,5.07,2.52,9.19,18.77
Triticum aestivum,Field_1,CV_2,III,6.42,3.29,16.39,40.33
Triticum aestivum,Field_1,CV_2,III,5.78,3.25,14.31,33.7
Triticum aestivum,Field_1,CV_2,III,6.5,3.47,17.7,44.64
Triticum aestivum,Field_1,CV_2,III,5.51,2.31,9.19,18.77
Triticum aestivum,Field_1,CV_2,III,7.13,3.61,18.86,48.55
Triticum aestivum,Field_1,CV_2,III,6.99,4.08,19.63,51.19
Triticum aestivum,Field_1,CV_2,III,6.26,3.73,17.65,44.5
Triticum aestivum,Field_1,CV_2,III,5.98,3.28,15.34,36.96
Triticum aestivum,Field_1,CV_2,III,5.39,3.01,12.77,28.99
Triticum aestivum,Field_1,CV_2,III,5.91,3.65,15.92,38.81
Triticum aestivum,Field_1,CV_2,III,6.57,3.49,17.51,44.02
Triticum aestivum,Field_1,CV_2,III,4.05,2.97,8.77,17.66
Triticum aestivum,Field_1,CV_2,III,5.95,3.25,14.36,33.87
Triticum aestivum,Field_1,CV_2,III,5.99,2.87,12.34,27.72
Triticum aestivum,Field_1,CV_2,III,6.33,3.14,14.9,35.56
Triticum aestivum,Field_1,CV_2,III,6.05,2.88,13.21,30.33
Triticum aestivum,Field_1,CV_2,III,6.28,3.73,18.22,46.39
Triticum aestivum,Field_1,CV_2,III,5.94,2.77,12.24,27.43
Triticum aestivum,Field_1,CV_2,III,5.72,3.02,13.21,30.33
Triticum aestivum,Field_1,CV_2,III,6.2,3.22,15.51,37.5
Triticum aestivum,Field_1,CV_2,III,6.13,3.13,13.93,32.52
Triticum aestivum,Field_1,CV_2,III,6.05,3.03,14.17,33.29
Triticum aestivum,Field_1,CV_2,III,6.26,3.27,15.79,38.38
Triticum aestivum,Field_1,CV_2,III,7.33,4.09,21.74,58.58
Triticum aestivum,Field_1,CV_2,III,6.36,3.79,18.38,46.93
Triticum aestivum,Field_1,CV_2,III,6.84,3.57,18.54,47.47
Triticum aestivum,Field_1,CV_2,III,5.43,2.21,9.02,18.32
Triticum aestivum,Field_1,CV_2,III,6.49,3.63,18.78,48.28
Triticum aestivum,Field_1,CV_2,III,6.06,2.99,14.43,34.09
Triticum aestivum,Field_1,CV_2,III,6.03,3.19,14.44,34.12
Triticum aestivum,Field_1,CV_2,III,6.3,3.88,18.87,48.58
Triticum aestivum,Field_1,CV_2,III,6.5,3.38,16.26,39.92
Triticum aestivum,Field_1,CV_2,III,5.24,2.72,10.83,23.32
Triticum aestivum,Field_1,CV_2,III,6.84,3.75,20.35,53.71
Triticum aestivum,Field_1,CV_2,III,6.4,3.29,15.98,39.01
Triticum aestivum,Field_1,CV_2,III,6.39,3.12,15.38,37.08
Triticum aestivum,Field_1,CV_2,III,6.98,3.3,18.21,46.36
Triticum aestivum,Field_1,CV_2,III,6.33,3.43,17.26,43.17
Triticum aestivum,Field_1,CV_2,III,4.47,2.23,7.45,14.21
Triticum aestivum,Field_1,CV_2,III,6.07,3.25,15.0,35.87
Triticum aestivum,Field_1,CV_2,III,6.46,2.44,11.78,26.05
Triticum aestivum,Field_1,CV_2,III,6.64,3.45,17.87,45.21
Triticum aestivum,Field_1,CV_2,III,6.65,2.75,14.65,34.78
Triticum aestivum,Field_1,CV_2,III,5.81,3.03,13.83,32.22
Triticum aestivum,Field_1,CV_2,III,5.65,2.47,9.87,20.63
Triticum aestivum,Field_1,CV_2,III,7.32,3.37,18.8,48.37
Triticum aestivum,Field_1,CV_2,III,6.13,3.98,17.67,44.55
Triticum aestivum,Field_1,CV_2,III,6.49,3.26,16.41,40.41
Triticum aestivum,Field_1,CV_2,III,6.57,3.66,18.64,47.8
Triticum aestivum,Field_1,CV_2,III,7.03,3.77,18.65,47.83
Triticum aestivum,Field_1,CV_2,III,6.05,2.96,13.95,32.6
Triticum aestivum,Field_1,CV_2,III,6.67,2.92,15.05,36.04
Triticum aestivum,Field_1,CV_2,III,6.73,3.6,18.2,46.33
Triticum aestivum,Field_1,CV_2,III,6.5,3.49,18.03,45.74
Triticum aestivum,Field_1,CV_2,III,5.57,2.56,11.03,23.9
Triticum aestivum,Field_1,CV_2,III,5.43,2.33,9.83,20.51
Triticum aestivum,Field_1,CV_2,III,5.76,2.53,11.57,25.46
Triticum aestivum,Field_1,CV_2,III,5.6,2.55,10.39,22.09
Triticum aestivum,Field_1,CV_2,III,4.23,1.78,5.55,9.64
Triticum aestivum,Field_1,CV_2,III,5.2,2.35,8.84,17.82
Triticum aestivum,Field_1,CV_2,III,5.93,3.21,14.36,33.87
Triticum aestivum,Field_1,CV_2,III,6.62,3.22,16.67,41.25
Triticum aestivum,Field_1,CV_2,III,6.69,2.96,14.5,34.31
Triticum aestivum,Field_1,CV_2,III,6.46,3.69,17.61,44.35
Triticum aestivum,Field_1,CV_2,III,6.55,3.71,18.79,48.31
Triticum aestivum,Field_1,CV_2,III,7.2,3.48,20.23,53.28
Triticum aestivum,Field_1,CV_2,III,6.43,3.74,17.81,45.03
Triticum aestivum,Field_1,CV_2,III,6.02,3.57,16.46,40.56
Triticum aestivum,Field_1,CV_2,III,5.65,2.52,10.74,23.06
Triticum aestivum,Field_1,CV_2,III,6.39,3.7,17.93,45.41
Triticum aestivum,Field_1,CV_2,III,6.07,2.92,13.29,30.57
Triticum aestivum,Field_1,CV_2,III,6.76,2.87,14.45,34.14
Triticum aestivum,Field_1,CV_2,III,7.67,3.26,17.77,44.88
Triticum aestivum,Field_1,CV_2,III,6.34,2.77,13.44,31.03
Triticum aestivum,Field_1,CV_2,III,6.31,2.98,14.26,33.56
Triticum aestivum,Field_1,CV_2,III,6.11,3.11,15.15,36.34
Triticum aestivum,Field_1,CV_2,III,5.86,3.15,13.98,32.68
Triticum aestivum,Field_1,CV_2,III,5.67,3.28,13.96,32.63
Triticum aestivum,Field_1,CV_2,III,6.49,3.41,17.06,42.53
Triticum aestivum,Field_1,CV_2,III,6.4,3.68,18.6,47.68
Triticum aestivum,Field_1,CV_2,III,6.44,3.12,15.57,37.7
Triticum aestivum,Field_1,CV_2,III,5.59,2.67,10.97,23.72
Triticum aestivum,Field_1,CV_2,III,6.0,3.96,18.18,46.27
Triticum aestivum,Field_1,CV_2,III,6.65,3.56,18.7,48.01
Triticum aestivum,Field_1,CV_2,III,6.28,3.95,18.52,47.41
Triticum aestivum,Field_1,CV_2,III,6.4,3.54,16.59,40.99
Triticum aestivum,Field_1,CV_2,III,6.88,3.42,18.0,45.65
Triticum aestivum,Field_1,CV_2,III,6.8,3.54,18.05,45.83
Triticum aestivum,Field_1,CV_2,III,6.72,3.11,16.54,40.82
Triticum aestivum,Field_1,CV_2,III,5.91,2.92,12.85,29.23
Triticum aestivum,Field_1,CV_2,III,5.96,2.77,12.27,27.51
Triticum aestivum,Field_1,CV_2,III,5.72,2.37,9.62,19.95
Triticum aestivum,Field_1,CV_2,III,6.21,3.63,16.74,41.48
Triticum aestivum,Field_1,CV_2,III,5.86,3.24,14.9,35.56
Triticum aestivum,Field_1,CV_2,III,6.31,3.93,18.88,48.64
Triticum aestivum,Field_1,CV_2,III,6.51,3.88,18.62,47.74
Triticum aestivum,Field_1,CV_2,III,6.4,3.21,15.9,38.75
Triticum aestivum,Field_1,CV_2,III,4.76,3.0,10.8,23.24
Triticum aestivum,Field_1,CV_2,III,6.62,2.75,13.65,31.68
Triticum aestivum,Field_1,CV_2,III,5.82,2.94,12.86,29.26
Triticum aestivum,Field_1,CV_2,III,5.48,3.94,15.45,37.3
Triticum aestivum,Field_1,CV_2,III,6.97,3.94,20.88,55.54
Triticum aestivum,Field_1,CV_2,III,6.24,2.92,13.78,32.06
Triticum aestivum,Field_1,CV_2,III,5.64,3.04,13.19,30.27
Triticum aestivum,Field_1,CV_2,III,6.2,2.92,13.4,30.89
Triticum aestivum,Field_1,CV_2,III,6.53,3.34,15.6,37.78
Triticum aestivum,Field_1,CV_2,III,6.72,3.18,16.0,39.06
Triticum aestivum,Field_1,CV_2,III,6.14,3.02,14.54,34.42
Triticum aestivum,Field_1,CV_2,III,7.09,3.29,17.87,45.21
Triticum aestivum,Field_1,CV_2,III,6.26,2.84,13.45,31.05
Triticum aestivum,Field_1,CV_2,III,6.2,3.71,17.57,44.2
Triticum aestivum,Field_1,CV_2,III,6.9,3.4,16.83,41.77
Triticum aestivum,Field_1,CV_2,III,6.07,3.2,14.44,34.12
Triticum aestivum,Field_1,CV_2,III,7.09,3.27,16.84,41.8
Triticum aestivum,Field_1,CV_2,III,6.42,3.04,14.13,33.15
Triticum aestivum,Field_1,CV_2,III,7.29,3.37,19.11,49.4
Triticum aestivum,Field_1,CV_2,III,5.94,3.24,14.85,35.39
Triticum aestivum,Field_1,CV_2,III,6.13,2.68,12.27,27.51
Triticum aestivum,Field_1,CV_2,III,6.63,3.69,18.8,48.34
Triticum aestivum,Field_1,CV_2,III,6.26,3.03,14.47,34.2
Triticum aestivum,Field_1,CV_2,III,6.32,2.92,14.05,32.9
Triticum aestivum,Field_1,CV_2,III,7.09,3.25,17.24,43.11
Triticum aestivum,Field_1,CV_2,III,6.25,3.09,15.09,36.15
Triticum aestivum,Field_1,CV_2,III,5.75,2.82,12.61,28.51
Triticum aestivum,Field_1,CV_2,III,7.03,3.72,19.65,51.28
Triticum aestivum,Field_1,CV_2,III,6.31,3.01,13.71,31.84
Triticum aestivum,Field_1,CV_2,III,6.59,3.39,16.46,40.56
Triticum aestivum,Field_1,CV_2,III,4.92,2.32,8.13,15.96
Triticum aestivum,Field_1,CV_2,III,6.73,3.52,17.63,44.41
Triticum aestivum,Field_1,CV_2,III,6.49,3.77,18.8,48.34
Triticum aestivum,Field_1,CV_2,III,5.6,2.51,10.25,21.69
Triticum aestivum,Field_1,CV_2,III,6.57,3.23,16.21,39.75
Triticum aestivum,Field_1,CV_2,III,6.31,2.79,13.25,30.46
Triticum aestivum,Field_1,CV_2,III,6.28,3.26,14.36,33.87
Triticum aestivum,Field_1,CV_2,III,6.13,2.94,13.41,30.94
Triticum aestivum,Field_1,CV_2,III,6.92,3.82,20.47,54.11
Triticum aestivum,Field_1,CV_2,III,5.95,3.07,14.28,33.62
Triticum aestivum,Field_1,CV_2,III,6.21,3.88,18.23,46.42
Triticum aestivum,Field_1,CV_2,III,6.24,3.91,18.22,46.39
Triticum aestivum,Field_1,CV_2,III,6.76,3.96,19.94,52.26
Triticum aestivum,Field_1,CV_2,III,7.07,3.02,16.12,39.46
Triticum aestivum,Field_1,CV_2,III,6.69,3.79,19.63,51.19
Triticum aestivum,Field_1,CV_2,III,6.99,3.6,19.81,51.83
Triticum aestivum,Field_1,CV_2,III,7.04,3.72,20.44,54.02
Triticum aestivum,Field_1,CV_2,III,5.27,3.14,13.01,29.71
Triticum aestivum,Field_1,CV_2,III,6.31,3.59,17.31,43.35
Triticum aestivum,Field_1,CV_2,III,7.36,4.01,22.85,62.58
Triticum aestivum,Field_1,CV_2,III,6.32,3.34,16.36,40.24
Triticum aestivum,Field_1,CV_2,III,5.8,2.71,11.75,25.97
Triticum aestivum,Field_1,CV_2,III,6.13,3.25,15.96,38.95
Triticum aestivum,Field_1,CV_2,III,6.73,3.96,21.24,56.82
Triticum aestivum,Field_1,CV_2,III,6.79,3.22,17.18,42.94
Triticum aestivum,Field_1,CV_2,III,6.53,3.72,18.84,48.49
Triticum aestivum,Field_1,CV_2,III,6.65,4.37,21.51,57.79
Triticum aestivum,Field_1,CV_1,III,6.15,4.17,19.65,51.28
Triticum aestivum,Field_1,CV_1,III,6.62,4.03,20.72,54.98
Triticum aestivum,Field_1,CV_1,III,6.69,4.06,21.47,57.63
Triticum aestivum,Field_1,CV_1,III,6.26,4.25,20.59,54.54
Triticum aestivum,Field_1,CV_1,III,7.16,4.37,23.13,63.61
Triticum aestivum,Field_1,CV_1,III,5.95,3.58,16.85,41.83
Triticum aestivum,Field_1,CV_1,III,7.1,3.84,21.85,58.99
Triticum aestivum,Field_1,CV_1,III,6.55,3.65,18.79,48.31
Triticum aestivum,Field_1,CV_1,III,7.44,3.84,22.15,60.06
Triticum aestivum,Field_1,CV_1,III,6.57,3.52,17.62,44.38
Triticum aestivum,Field_1,CV_1,III,6.32,3.72,19.06,49.25
Triticum aestivum,Field_1,CV_1,III,6.13,4.19,20.54,54.36
Triticum aestivum,Field_1,CV_1,III,6.85,3.81,20.45,54.05
Triticum aestivum,Field_1,CV_1,III,6.26,4.34,20.88,55.54
Triticum aestivum,Field_1,CV_1,III,5.83,3.54,15.74,38.24
Triticum aestivum,Field_1,CV_1,III,5.94,3.8,17.68,44.58
Triticum aestivum,Field_1,CV_1,III,6.36,3.51,16.77,41.57
Triticum aestivum,Field_1,CV_1,III,6.5,3.74,18.73,48.1
Triticum aestivum,Field_1,CV_1,III,6.07,3.81,17.27,43.23
Triticum aestivum,Field_1,CV_1,III,5.43,2.74,10.88,23.47
Triticum aestivum,Field_1,CV_1,III,6.55,4.13,21.24,56.82
Triticum aestivum,Field_1,CV_1,III,6.63,3.83,20.29,53.49
Triticum aestivum,Field_1,CV_1,III,5.13,2.9,10.89,23.49
Triticum aestivum,Field_1,CV_1,III,7.03,3.43,17.28,43.26
Triticum aestivum,Field_1,CV_1,III,6.79,4.12,21.58,58.01
Triticum aestivum,Field_1,CV_1,III,6.87,3.84,20.56,54.42
Triticum aestivum,Field_1,CV_1,III,5.86,3.67,15.71,38.15
Triticum aestivum,Field_1,CV_1,III,6.68,3.69,16.43,40.47
Triticum aestivum,Field_1,CV_1,III,6.07,3.65,16.64,41.14
Triticum aestivum,Field_1,CV_1,III,6.13,3.81,18.88,48.64
Triticum aestivum,Field_1,CV_1,III,6.92,4.07,21.56,57.95
Triticum aestivum,Field_1,CV_1,III,5.38,2.7,11.02,23.87
Triticum aestivum,Field_1,CV_1,III,6.41,3.95,19.39,50.37
Triticum aestivum,Field_1,CV_1,III,6.54,4.18,21.54,57.88
Triticum aestivum,Field_1,CV_1,III,6.46,3.45,16.65,41.19
Triticum aestivum,Field_1,CV_1,III,6.48,3.85,19.11,49.4
Triticum aestivum,Field_1,CV_1,III,6.19,3.49,16.92,42.06
Triticum aestivum,Field_1,CV_1,III,6.26,3.77,16.97,42.24
Triticum aestivum,Field_1,CV_1,III,5.81,3.53,15.79,38.41
Triticum aestivum,Field_1,CV_1,III,6.02,3.31,15.22,36.57
Triticum aestivum,Field_1,CV_1,III,6.55,3.45,17.62,44.38
Triticum aestivum,Field_1,CV_1,III,6.69,4.01,20.35,53.68
Triticum aestivum,Field_1,CV_1,III,6.87,3.99,21.56,57.95
Triticum aestivum,Field_1,CV_1,III,6.8,4.19,21.92,59.24
Triticum aestivum,Field_1,CV_1,III,6.14,3.39,15.74,38.24
Triticum aestivum,Field_1,CV_1,III,6.61,3.7,18.83,48.46
Triticum aestivum,Field_1,CV_1,III,6.39,3.96,19.22,49.79
Triticum aestivum,Field_1,CV_1,III,6.49,3.4,17.26,43.2
Triticum aestivum,Field_1,CV_1,III,6.61,3.76,18.9,48.7
Triticum aestivum,Field_1,CV_1,III,6.17,4.04,18.75,48.19
Triticum aestivum,Field_1,CV_1,III,6.37,3.82,17.42,43.73
Triticum aestivum,Field_1,CV_1,III,7.05,3.74,20.77,55.16
Triticum aestivum,Field_1,CV_1,III,6.72,3.82,20.04,52.63
Triticum aestivum,Field_1,CV_1,III,6.4,3.52,18.0,45.65
Triticum aestivum,Field_1,CV_1,III,6.06,3.72,16.82,41.74
Triticum aestivum,Field_1,CV_1,III,5.73,3.08,13.32,30.65
Triticum aestivum,Field_1,CV_1,III,6.78,4.0,21.44,57.54
Triticum aestivum,Field_1,CV_1,III,6.49,4.02,19.46,50.61
Triticum aestivum,Field_1,CV_1,III,6.26,3.57,16.85,41.83
Triticum aestivum,Field_1,CV_1,III,6.78,3.4,16.79,41.66
Triticum aestivum,Field_1,CV_1,III,5.91,3.37,14.66,34.81
Triticum aestivum,Field_1,CV_1,III,6.3,3.72,18.59,47.65
Triticum aestivum,Field_1,CV_1,III,6.87,4.0,22.07,59.78
Triticum aestivum,Field_1,CV_1,III,6.97,4.39,24.21,67.54
Triticum aestivum,Field_1,CV_1,III,6.55,3.75,19.43,50.52
Triticum aestivum,Field_1,CV_1,III,6.6,3.86,19.46,50.61
Triticum aestivum,Field_1,CV_1,III,6.78,3.85,20.75,55.1
Triticum aestivum,Field_1,CV_1,III,6.44,3.31,15.72,38.18
Triticum aestivum,Field_1,CV_1,III,6.65,3.84,19.46,50.61
Triticum aestivum,Field_1,CV_1,III,5.96,4.09,18.46,47.2
Triticum aestivum,Field_1,CV_1,III,6.73,3.86,20.52,54.3
Triticum aestivum,Field_1,CV_1,III,5.85,3.5,16.06,39.26
Triticum aestivum,Field_1,CV_1,III,6.42,3.92,19.61,51.13
Triticum aestivum,Field_1,CV_1,III,5.91,3.37,15.16,36.37
Triticum aestivum,Field_1,CV_1,III,7.26,4.04,22.93,62.87
Triticum aestivum,Field_1,CV_1,III,6.44,3.47,17.2,43.0
Triticum aestivum,Field_1,CV_1,III,6.65,3.69,19.67,51.34
Triticum aestivum,Field_1,CV_1,III,6.45,3.81,17.88,45.26
Triticum aestivum,Field_1,CV_1,III,6.53,3.53,17.91,45.35
Triticum aestivum,Field_1,CV_1,III,6.31,3.59,17.68,44.58
Triticum aestivum,Field_1,CV_1,III,6.24,3.49,16.0,39.06
Triticum aestivum,Field_1,CV_1,III,6.19,3.41,16.59,40.99
Triticum aestivum,Field_1,CV_1,III,6.8,3.94,21.35,57.22
Triticum aestivum,Field_1,CV_1,III,5.46,3.32,14.03,32.85
Triticum aestivum,Field_1,CV_1,III,6.94,3.65,19.2,49.73
Triticum aestivum,Field_1,CV_1,III,6.43,3.91,18.95,48.85
Triticum aestivum,Field_1,CV_1,III,6.67,3.8,20.02,52.54
Triticum aestivum,Field_1,CV_1,III,5.73,2.92,12.93,29.47
Triticum aestivum,Field_1,CV_1,III,5.91,3.76,17.02,42.38
Triticum aestivum,Field_1,CV_1,III,4.46,2.21,7.76,15.02
Triticum aestivum,Field_1,CV_1,III,6.53,3.93,18.18,46.24
Triticum aestivum,Field_1,CV_1,III,5.89,3.57,15.71,38.12
Triticum aestivum,Field_1,CV_1,III,6.57,3.48,17.89,45.29
Triticum aestivum,Field_1,CV_1,III,5.68,3.02,12.74,28.91
Triticum aestivum,Field_1,CV_1,III,6.92,3.9,20.9,55.63
Triticum aestivum,Field_1,CV_1,III,6.43,3.3,14.7,34.92
Triticum aestivum,Field_1,CV_1,III,6.21,3.8,18.16,46.18
Triticum aestivum,Field_1,CV_1,III,6.92,3.92,20.99,55.94
Triticum aestivum,Field_1,CV_1,III,3.99,2.32,6.7,12.37
Triticum aestivum,Field_1,CV_1,III,6.44,3.63,18.01,45.68
Triticum aestivum,Field_1,CV_1,III,6.11,3.54,16.67,41.25
Triticum aestivum,Field_1,CV_1,III,6.53,3.76,18.83,48.46
Triticum aestivum,Field_1,CV_1,III,6.76,3.77,19.76,51.65
Triticum aestivum,Field_1,CV_1,III,6.17,4.02,19.84,51.92
Triticum aestivum,Field_1,CV_1,III,6.06,3.89,18.17,46.21
Triticum aestivum,Field_1,CV_1,III,6.97,3.95,21.86,59.02
Triticum aestivum,Field_1,CV_1,III,6.15,3.45,15.72,38.18
Triticum aestivum,Field_1,CV_1,III,6.72,3.8,19.88,52.05
Triticum aestivum,Field_1,CV_1,III,6.32,2.98,14.56,34.5
Triticum aestivum,Field_1,CV_1,III,6.34,3.9,18.64,47.8
Triticum aestivum,Field_1,CV_1,III,6.33,3.87,19.33,50.15
Triticum aestivum,Field_1,CV_1,III,6.13,3.56,16.8,41.69
Triticum aestivum,Field_1,CV_1,III,6.13,3.42,15.93,38.84
Triticum aestivum,Field_1,CV_1,III,6.03,3.43,15.98,39.01
Triticum aestivum,Field_1,CV_1,III,6.44,3.73,18.42,47.08
Triticum aestivum,Field_1,CV_1,III,5.81,3.45,15.2,36.51
Triticum aestivum,Field_1,CV_1,III,6.47,3.46,17.6,44.32
Triticum aestivum,Field_1,CV_1,III,5.95,3.34,15.06,36.06
Triticum aestivum,Field_1,CV_1,III,6.71,3.68,19.9,52.14
Triticum aestivum,Field_1,CV_1,III,6.37,4.04,19.29,50.03
Triticum aestivum,Field_1,CV_1,III,6.61,3.76,19.26,49.91
Triticum aestivum,Field_1,CV_1,III,6.05,3.41,15.73,38.21
Triticum aestivum,Field_1,CV_1,III,6.01,3.36,15.71,38.15
Triticum aestivum,Field_1,CV_1,III,6.39,3.39,16.87,41.92
Triticum aestivum,Field_1,CV_1,III,5.43,3.0,12.3,27.59
Triticum aestivum,Field_1,CV_1,III,6.9,3.98,21.87,59.05
Triticum aestivum,Field_1,CV_1,III,6.16,3.32,15.59,37.76
Triticum aestivum,Field_1,CV_1,III,6.69,3.7,18.96,48.88
Triticum aestivum,Field_1,CV_1,III,6.37,3.36,14.88,35.5
Triticum aestivum,Field_1,CV_1,III,5.95,3.36,15.6,37.78
Triticum aestivum,Field_1,CV_1,III,6.44,3.37,16.26,39.92
Triticum aestivum,Field_1,CV_1,III,7.57,3.69,21.3,57.04
Triticum aestivum,Field_1,CV_1,III,6.79,3.97,20.51,54.26
Triticum aestivum,Field_1,CV_1,III,5.44,3.06,12.48,28.14
Triticum aestivum,Field_1,CV_1,III,6.55,3.81,18.72,48.07
Triticum aestivum,Field_1,CV_1,III,6.28,3.54,16.71,41.37
Triticum aestivum,Field_1,CV_1,III,6.36,3.98,19.95,52.29
Triticum aestivum,Field_1,CV_1,III,6.82,3.8,19.92,52.2
Triticum aestivum,Field_1,CV_1,III,6.03,3.29,15.12,36.26
Triticum aestivum,Field_1,CV_1,III,6.57,3.53,17.14,42.79
Triticum aestivum,Field_1,CV_1,III,5.56,3.08,12.65,28.64
Triticum aestivum,Field_1,CV_1,III,5.32,3.02,12.32,27.64
Triticum aestivum,Field_1,CV_1,III,6.84,4.2,21.48,57.66
Triticum aestivum,Field_1,CV_1,III,5.72,2.95,12.5,28.19
Triticum aestivum,Field_1,CV_1,III,6.57,3.49,16.25,39.9
Triticum aestivum,Field_1,CV_1,III,6.73,3.73,19.65,51.25
Triticum aestivum,Field_1,CV_1,III,6.98,4.13,21.83,58.92
Triticum aestivum,Field_1,CV_1,III,5.96,3.52,15.92,38.81
Triticum aestivum,Field_1,CV_1,III,6.43,3.47,17.45,43.82
Triticum aestivum,Field_1,CV_1,III,6.63,3.83,19.27,49.97
Triticum aestivum,Field_1,CV_1,III,6.36,3.73,18.79,48.31
Triticum aestivum,Field_1,CV_1,III,6.06,3.48,16.51,40.73
Triticum aestivum,Field_1,CV_1,III,6.02,3.36,15.18,36.46
Triticum aestivum,Field_1,CV_1,III,6.55,3.67,18.99,49.0
Triticum aestivum,Field_1,CV_1,III,6.7,3.35,16.54,40.82
Triticum aestivum,Field_1,CV_1,III,5.82,3.17,14.02,32.82
Triticum aestivum,Field_1,CV_1,III,6.57,4.08,21.19,56.63
Triticum aestivum,Field_1,CV_1,III,5.42,2.96,12.22,27.35
Triticum aestivum,Field_1,CV_1,III,6.7,3.9,20.66,54.76
Triticum aestivum,Field_1,CV_1,III,6.71,3.87,20.0,52.48
Triticum aestivum,Field_1,CV_1,III,6.73,3.94,20.78,55.2
